"yyyymmdd","CEA.DGR.COL","CEA.DGR.LIG","CEA.DGR.GAS","CEA.DGR.DIE","CEA.DGR.HSO","CEA.DGR.NAP","CEA.DGR.MFU","CEA.DGR.THM","CEA.DGR.NUC","CEA.DGR.HYD","CEA.DGR.BHU","CEA.DGR.TOT","CEA.DGR.WND","CEA.DGR.SOL","CEA.DGR.OTH","CEA.DGR.RES"
20210111,2910.820000,73.570000,81.940000,0.590000,0,0,0,3066.920000,110.680000,241.630000,4.910000,3424.140000,115.560000,132.570000,48.600000,296.730000
20210112,2918.920000,74.400000,92.560000,0.380000,0,0,0,3086.260000,110.900000,241.830000,5.040000,3444.030000,140.100000,143.140000,27.220000,310.460000
20210113,2927.020000,67.460000,99.720000,0.760000,0,0,0,3094.960000,112.910000,251.380000,5.460000,3464.710000,107.630000,147.390000,29.060000,284.080000
20210114,2834.790000,80.420000,100.290000,0.970000,0,0,0,3016.470000,113.930000,248.780000,5.530000,3384.710000,83.080000,142.610000,28.640000,254.330000
20210115,2826.120000,81.860000,96.340000,0.740000,0,0,0,3005.060000,113.500000,258.750000,5.360000,3382.670000,86.360000,151.560000,26.900000,264.820000
20210116,2906.480000,80.220000,101.660000,0.640000,0,0,0,3089.000000,107.430000,267.960000,5.040000,3469.430000,85,147.200000,26.360000,258.560000
20210117,2873.780000,78.440000,99.360000,0.450000,0,0,0,3052.030000,107.460000,244.150000,5.320000,3408.960000,95.470000,160.860000,27.470000,283.800000
20210118,2958.530000,77.700000,101.860000,0.530000,0,0,0,3138.620000,82.480000,276.950000,5.030000,3503.080000,139.070000,148.090000,48.280000,335.440000
20210119,3084.800000,72.340000,98.350000,0.540000,0,0,0,3256.030000,83.900000,283.990000,5.190000,3629.110000,84.860000,158.190000,47.500000,290.550000
20210120,3142.960000,87.450000,99.960000,0.360000,0,0,0,3330.730000,84.010000,278.430000,5.250000,3698.420000,50.700000,166.580000,28.420000,245.700000
20210121,3180.110000,88.430000,101.050000,0.860000,0,0,0,3370.450000,84.030000,263.030000,5.380000,3722.890000,35.120000,165.760000,27.760000,228.640000
20210122,3190.020000,83.590000,101.480000,0.500000,0,0,0,3375.590000,85.090000,273.030000,5.170000,3738.880000,68.030000,155.020000,29.990000,253.040000
20210123,3161.830000,87.010000,96.290000,0.470000,0,0,0,3345.600000,93.450000,269.240000,4.940000,3713.230000,79.930000,155.700000,28.980000,264.610000
20210124,3041.680000,80.640000,94.990000,0.590000,0,0,0,3217.900000,93.630000,256.120000,4.910000,3572.560000,87.230000,168.250000,29.280000,284.760000
20210125,3082.990000,76.340000,95.010000,0.530000,0,0,0,3254.870000,94.010000,251.450000,5.210000,3605.540000,110.570000,179.750000,30.540000,320.860000
20210126,2968.260000,78.600000,93.530000,0.430000,0,0,0,3140.820000,94.230000,236.940000,4.700000,3476.690000,96.600000,182.570000,30.980000,310.150000
20210127,3054.850000,84.890000,95.500000,0.450000,0,0,0,3235.690000,95.010000,257.550000,4.630000,3592.880000,103.320000,180.940000,29.130000,313.390000
20210128,3122.500000,84.240000,96.400000,0.360000,0,0,0,3303.500000,95.040000,253.550000,4.450000,3656.540000,118.580000,177.450000,27.470000,323.500000
20210129,3165.720000,85.190000,96.240000,0.440000,0,0,0,3347.590000,89.830000,252.530000,4.440000,3694.390000,111.900000,174.090000,28.590000,314.580000
20210130,3178.740000,87.170000,96.830000,0.440000,0,0,0,3363.180000,90.200000,253.410000,4.620000,3711.410000,84.240000,177.510000,29.750000,291.500000
20210131,3071.590000,82.810000,96.240000,0.360000,0,0,0,3251,90.110000,237.310000,4.320000,3582.740000,80.740000,177.400000,29.060000,287.200000
20210201,3122.510000,72.370000,105.950000,0.360000,0,0,0,3301.190000,89.170000,252.150000,4.410000,3646.920000,102.560000,182.910000,24.230000,309.700000
20210202,3150.780000,75.550000,103.970000,0.560000,0,0,0,3330.860000,88.790000,251.350000,4.380000,3675.380000,102.220000,178.950000,30.980000,312.150000
20210203,3161.510000,82.240000,102.930000,0.500000,0,0,0,3347.180000,88.880000,257.180000,5.260000,3698.500000,96.050000,176.580000,26.920000,299.550000
20210204,3058.680000,83.590000,103.770000,0.460000,0,0,0,3246.500000,91.460000,250.310000,5.180000,3593.450000,124.610000,179.180000,26.740000,330.530000
20210205,3037.280000,87.830000,105.870000,0.470000,0,0,0,3231.450000,94.300000,259.110000,3.930000,3588.790000,125.990000,186.120000,26.030000,338.140000
20210206,3012.390000,86.400000,103.550000,0.470000,0,0,0,3202.810000,93.940000,261.630000,4.150000,3562.530000,140.110000,191.900000,27.180000,359.190000
20210207,2935.770000,84.210000,98.190000,0.360000,0,0,0,3118.530000,93.990000,222.220000,4.850000,3439.590000,135.910000,186.970000,47.840000,370.720000
20210208,3015.240000,78.820000,106.710000,0.360000,0,0,0,3201.130000,94.620000,266.820000,4.490000,3567.060000,155.010000,195.780000,46.470000,397.260000
20210209,3107.530000,81.260000,107.470000,0.360000,0,0,0,3296.620000,93.540000,273.860000,3.430000,3667.450000,81.460000,190.250000,27.570000,299.280000
20210210,3122.680000,90.110000,109.220000,0.360000,0,0,0,3322.370000,93.520000,265.580000,3.700000,3685.170000,,,,
20210211,3104.560000,95.460000,114.300000,0.360000,0,0,0,3314.680000,92.170000,259.080000,3.690000,3669.620000,65.250000,186.320000,29.860000,281.430000
20210212,3091.420000,99.520000,114.790000,0.360000,0,0,0,3306.090000,89.580000,255.380000,4.530000,3655.580000,76.640000,195.490000,26.850000,298.980000
20210213,3090.470000,96.140000,106.560000,0.360000,0,0,0,3293.530000,87.910000,252.010000,4.170000,3637.620000,63.300000,197.090000,26.850000,287.240000
20210214,2994.860000,94.040000,113.660000,0.360000,0,0,0,3202.920000,91.520000,239.850000,4.550000,3538.840000,50.500000,188.330000,47.530000,286.360000
20210215,3059.960000,97.180000,118.450000,0.360000,0,0,0,3275.950000,93.580000,259.860000,4.050000,3633.440000,61.340000,186.350000,45.660000,293.350000
20210216,3077.140000,98.680000,121.830000,0.360000,0,0,0,3298.010000,94.270000,254.870000,4.150000,3651.300000,,,,
20210217,3023.780000,103.800000,119.980000,0.360000,0,0,0,3247.920000,94.070000,254.570000,3.920000,3600.480000,,,,
20210218,2994.540000,96.500000,119.060000,0.360000,0,0,0,3210.460000,93.910000,264.170000,5.200000,3573.740000,,,,
20210219,2946.390000,103.710000,114.790000,0.360000,0,0,0,3165.250000,98.240000,243.210000,4.440000,3511.140000,,,,
20210220,2915.720000,102.110000,106.000000,0.360000,0,0,0,3124.190000,99.460000,236.090000,3.840000,3463.580000,,,,
20210221,2817.600000,96.400000,103.950000,0.360000,0,0,0,3018.310000,99.780000,231.810000,4.190000,3354.090000,,,,
20210222,2954.300000,95.490000,108.320000,0.360000,0,0,0,3158.470000,99.660000,252.040000,4.210000,3514.380000,,,,
20210223,3017.520000,99.400000,109.290000,0.360000,0,0,0,3226.570000,99.550000,272.980000,6.040000,3605.140000,76.420000,191.750000,46.820000,314.990000
20210224,3061.840000,102.660000,108.930000,0.360000,0,0,0,3273.790000,98.610000,279.980000,5.570000,3657.950000,,,,
20210225,3111.230000,99.970000,119.050000,0.360000,0,0,0,3330.610000,98.350000,298.960000,3.840000,3731.760000,,,,
20210226,3117.780000,96.310000,130.360000,0.360000,0,0,0,3344.810000,99.170000,289.970000,3.940000,3737.890000,,,,
20210227,3126.920000,91.720000,129.610000,0.360000,0,0,0,3348.610000,98.470000,286.500000,4.010000,3737.590000,,,,
20210228,3078.480000,98.700000,117.690000,0.360000,0,0,0,3295.230000,98.620000,259.600000,5,3658.450000,,,,
20210301,3172.300000,98.400000,127.590000,0.360000,0,0.670000,0,3399.320000,98.570000,286.100000,4.160000,3788.150000,,,,
20210302,3220.990000,91.000000,124.050000,0.360000,0,3.370000,0,3439.770000,98.630000,286.660000,6.560000,3831.620000,,,,
20210303,3222.600000,97.050000,124.560000,0.360000,0,3.640000,0,3448.210000,98.670000,266.240000,5.420000,3818.540000,,,,
20210304,3220.730000,93.400000,133.490000,0.360000,0,3.860000,0,3451.840000,99.410000,259.950000,4.890000,3816.090000,,,,
20210305,3257.120000,99.850000,138.250000,0.360000,0,3.860000,0,3499.440000,99.300000,274.470000,4.070000,3877.280000,,,,
20210306,3239.750000,94.950000,134.740000,0.360000,0,3.580000,0,3473.380000,85.180000,303.160000,3.870000,3865.590000,,,,
20210307,3116.990000,92.000000,119.300000,0.360000,0,3.600000,0,3332.250000,74.050000,248.380000,4.890000,3659.570000,,,,
20210308,3216.570000,91.720000,129.600000,0.360000,0,3.630000,0,3441.880000,80.390000,283.050000,5.750000,3811.070000,,,,
20210309,3319.850000,91.670000,125.550000,0.360000,0,3.640000,0,3541.070000,94.840000,291.390000,4.550000,3931.850000,,,,
20210310,3332.620000,97.300000,126.800000,0.360000,0,3.700000,0,3560.780000,90.410000,281.390000,3.870000,3936.450000,,,,
20210311,3325.980000,94.770000,131.940000,0.360000,0,3.630000,0,3556.680000,93.240000,275.420000,4.180000,3929.520000,,,,
20210312,3190.820000,96.820000,138.790000,0.360000,0,3.580000,0,3430.370000,94.660000,249.260000,4.960000,3779.250000,105.440000,183.680000,22.590000,311.710000
20210313,3103.390000,96.070000,133.800000,0.360000,0,0,0,3333.620000,99.390000,256.340000,4.800000,3694.150000,,,,
20210314,3087.660000,106.870000,119.650000,0.360000,0,0,0,3314.540000,101.670000,247.210000,7.590000,3671.010000,,,,
20210315,3225.990000,107.720000,128.180000,0.360000,0,1.340000,0,3463.590000,101.360000,277.630000,7.910000,3850.490000,,,,
20210316,3272.360000,105.180000,125.650000,0.360000,0,3.590000,0,3507.140000,100.910000,310.250000,5.950000,3924.250000,,,,
20210317,3309.640000,101.280000,132.910000,0.360000,0,3.640000,0,3547.830000,100.040000,311.740000,5.240000,3964.850000,,,,
20210318,3332.670000,100.920000,134.790000,0.360000,0,3.720000,0,3572.460000,99.790000,286.920000,5.320000,3964.490000,,,,
20210319,3325.520000,104.140000,197.650000,0.360000,0,3.760000,0,3631.430000,97.860000,272.530000,5.380000,4007.200000,,,,
20210320,3325.890000,100.920000,123.770000,0.360000,0,3.680000,0,3554.620000,96.280000,259.790000,5.140000,3915.830000,,,,
20210321,3233.410000,102.760000,106.920000,0.360000,0,3.710000,0,3447.160000,92.770000,229.320000,4.730000,3773.980000,,,,
20210322,3274.770000,96.190000,118.240000,0.360000,0,3.680000,0,3493.240000,97.550000,276.170000,2.740000,3869.700000,,,,
20210323,3190.360000,87.230000,129.980000,0.360000,0,3.690000,0,3411.620000,102.650000,272.250000,3.720000,3790.240000,,,,
20210324,3245.910000,88.160000,130.480000,0.360000,0,3.670000,0,3468.580000,109.990000,268.120000,6.050000,3852.740000,,,,
20210325,3312.730000,95.040000,131.450000,0.360000,0,3.690000,0,3543.270000,111.070000,278.970000,4.440000,3937.750000,,,,
20210326,3294.740000,97.860000,133.350000,0.360000,0,3.700000,0,3530.010000,109.670000,277.510000,4.970000,3922.160000,,,,
20210327,3303.950000,98.200000,137.950000,0.360000,0,3.700000,0,3544.160000,110.940000,275.260000,6.490000,3936.850000,,,,
20210328,3179.140000,100.020000,109.590000,0.360000,0,3.700000,0,3392.810000,111.030000,245.170000,4.260000,3753.270000,125.840000,190.180000,21.380000,337.400000
20210329,2909.920000,103.770000,94.760000,0.360000,0,3.700000,0,3112.510000,110.830000,228.870000,3.960000,3456.170000,144.670000,192.230000,20.080000,356.980000
20210330,2968.610000,104.550000,109.150000,0.360000,0,3.700000,0,3186.370000,110.650000,244.700000,4.280000,3546.000000,,,,
20210331,3127.480000,107.950000,118.650000,0.360000,0,2.770000,0,3357.210000,109.220000,256.090000,4.070000,3726.590000,,,,
20210401,3169.230000,106.780000,113.230000,0.360000,0,2.770000,0,3392.370000,104.170000,283.820000,5.510000,3785.870000,,,,
20210402,3222.630000,104.150000,125.420000,0.360000,0,0,0,3452.560000,104.040000,287.910000,3.940000,3848.450000,,,,
20210403,3256.980000,103.570000,126.840000,0.360000,0,0,0,3487.750000,105.030000,278.200000,3.740000,3874.720000,,,,
20210404,3191.510000,99.840000,116.190000,0.360000,0,0,0,3407.900000,107.910000,251.350000,3.180000,3770.340000,,,,
20210405,3287.360000,92.630000,123.700000,0.360000,0,0,0,3504.050000,109.750000,278.080000,2.790000,3894.670000,,,,
20210406,3277.940000,94.870000,127.920000,0.360000,0,0,0,3501.090000,110.160000,284.630000,3.430000,3899.310000,,,,
20210407,3319.350000,97.360000,145.270000,0.360000,0,0,0,3562.340000,111.610000,308.690000,3.420000,3986.060000,,,,
20210408,3376.330000,100.520000,151.760000,0.360000,0,0,0,3628.970000,110.560000,296.030000,2.420000,4037.980000,,,,
20210409,3371.970000,99.110000,140.060000,0.360000,0,0,0,3611.500000,111.900000,277.750000,3.930000,4005.080000,,,,
20210410,3352.670000,100.250000,122.800000,0.360000,0,0,0,3576.080000,110.690000,253.650000,4.590000,3945.010000,,,,
20210411,3257.800000,94.370000,107.080000,0.360000,0,0,0,3459.610000,110.530000,246.030000,4.950000,3821.120000,,,,
20210412,3357.530000,94.430000,116.620000,0.360000,0,0,0,3568.940000,110.370000,305.760000,5.290000,3990.360000,,,,
20210413,3413.760000,85.970000,117.950000,0.360000,0,0,0,3618.040000,109.180000,235.740000,4.900000,3967.860000,,,,
20210414,3292.590000,80.670000,118.270000,0.360000,0,0,0,3491.890000,108.460000,229.940000,4.600000,3834.890000,,,,
20210415,3274.270000,84.220000,113.120000,0.360000,0,0,0,3471.970000,110,231.250000,5.080000,3818.300000,,,,
20210416,3279.710000,90.810000,107.850000,0.360000,0,0,0,3478.730000,109.980000,238.580000,5.470000,3832.760000,,,,
20210417,3184.530000,98.350000,112.720000,0.360000,0,0,0,3395.960000,110.030000,257.720000,5.700000,3769.410000,,,,
20210418,3185.240000,100.850000,107.470000,0.360000,0,0,0,3393.920000,110.240000,248.290000,4.990000,3757.440000,,,,
20210419,3231.090000,102.780000,113.560000,0.360000,0,0,0,3447.790000,102.480000,276.510000,7.620000,3834.400000,,,,
20210420,3286.430000,98.260000,119.770000,0.360000,0,0,0,3504.820000,96.830000,259.890000,6.940000,3868.480000,,,,
20210421,3212.530000,93.010000,120.970000,0.360000,0,0,0,3426.870000,97.010000,278.270000,6.050000,3808.200000,,,,
20210422,3103.560000,90.860000,118.500000,1.060000,0,0,0,3313.980000,97.250000,275.460000,5.190000,3691.880000,,,,
20210423,3055.930000,92.230000,110.230000,1.060000,0,0,0,3259.450000,94.800000,291.450000,6.250000,3651.950000,,,,
20210424,3089.670000,107.530000,113.840000,1.060000,0,0,0,3312.100000,105.880000,298.470000,6.990000,3723.440000,,,,
20210425,3038.510000,102.110000,112.740000,1.060000,0,0,0,3254.420000,121.590000,285.200000,6.980000,3668.190000,,,,
20210426,3178.300000,105.430000,124.510000,1.060000,0,0,0,3409.300000,125.360000,283.040000,8.160000,3825.860000,,,,
20210427,3217.380000,104.150000,128.340000,1.060000,0,0,0,3450.930000,128.420000,287.330000,8,3874.680000,,,,
20210428,3244.280000,105.270000,146.690000,1.060000,0,0,0,3497.300000,123.510000,300.760000,8.800000,3930.370000,,,,
20210429,3238.180000,102.300000,145.700000,1.060000,0,0,0,3487.240000,117.670000,319.850000,6.900000,3931.660000,,,,
20210430,3197.080000,111.040000,144.710000,1.060000,0,0,0,3453.890000,117.100000,305.060000,7.560000,3883.610000,,,,
20210501,3041.650000,108.830000,133.850000,1.060000,0,0,0,3285.390000,122.580000,288.190000,7.210000,3703.370000,,,,
20210502,2982.870000,105.460000,124.860000,1.060000,0,0,0,3214.250000,123.230000,283.570000,6.090000,3627.140000,,,,
20210503,2980.620000,109.310000,117.090000,1.060000,0,0,0,3208.080000,123.120000,303.890000,6.440000,3641.530000,,,,
20210504,2999.930000,107.230000,125.720000,1.060000,0,0,0,3233.940000,127.950000,329.780000,8.830000,3700.500000,,,,
20210505,2933.380000,105.220000,131.130000,1.060000,0,0,0,3170.790000,128.700000,360.030000,11.390000,3670.910000,,,,
20210506,2900.170000,103.950000,133.430000,1.060000,0,0,0,3138.610000,126.750000,383.010000,19.300000,3667.670000,,,,
20210507,2883.250000,108.380000,132.380000,1.060000,0,0,0,3125.070000,128.570000,362.350000,17.200000,3633.190000,,,,
20210508,2949.790000,109.070000,136.070000,1.060000,0,0,0,3195.990000,126.270000,369.680000,11.100000,3703.040000,,,,
20210509,2833.910000,106.080000,124.070000,1.060000,0,0,0,3065.120000,115.240000,356.070000,11.620000,3548.050000,,,,
20210510,2862.130000,105.450000,127.300000,1.060000,0,0,0,3095.940000,118.540000,336.200000,13.140000,3563.820000,,,,
20210511,2799.720000,101.610000,124.070000,1.060000,0,0,0,3026.460000,120,342.930000,11.290000,3500.680000,182.260000,186.450000,23.250000,391.960000
20210512,2666.090000,98.250000,125.770000,1.060000,0,0,0,2891.170000,112.530000,369.380000,16.340000,3389.420000,213.160000,189.480000,23.040000,425.680000
20210513,2531.240000,96.080000,118.410000,1.060000,0,0,0,2746.790000,112.370000,390.940000,23.800000,3273.900000,239.420000,182.500000,24.130000,446.050000
20210514,2669.710000,99.670000,119.490000,1.060000,0,0,0,2889.930000,113.460000,391.200000,16.660000,3411.250000,156.080000,198.080000,25.230000,379.390000
20210515,2683.090000,103.850000,119.160000,1.060000,0,0,0,2907.160000,125.050000,358.390000,12.590000,3403.190000,167.140000,169.510000,26.210000,362.860000
20210516,2456,93.500000,114.180000,0.360000,0,0,0,2664.040000,133.850000,327.810000,11.620000,3137.320000,266.690000,166.050000,21.850000,454.590000
20210517,2443.950000,92.980000,111.930000,0.360000,0,0,0,2649.220000,131.290000,344.240000,12.710000,3137.460000,324.220000,177.090000,25.020000,526.330000
20210518,2376.710000,81.900000,106.520000,0.360000,0,0,0,2565.490000,133.010000,352.240000,14.160000,3064.900000,270.770000,158.070000,23.830000,452.670000
20210519,2295.630000,77.010000,99.210000,0.360000,0,0,0,2472.210000,132.820000,372.370000,16.090000,2993.490000,199.450000,170.020000,24.520000,393.990000
20210520,2233.160000,85.310000,87.470000,0.360000,0,0,0,2406.300000,133.210000,400.980000,21.700000,2962.190000,209.290000,178.240000,23.030000,410.560000
20210521,2269.390000,85.370000,85.630000,0.360000,0,0,0,2440.750000,135.790000,415.110000,20.860000,3012.510000,250.900000,183.070000,23.880000,457.850000
20210522,2388.970000,93.620000,87.340000,0.360000,0,0,0,2570.290000,141.260000,420.810000,19.710000,3152.070000,215.030000,168.250000,34.590000,417.870000
20210523,2401.520000,95.830000,83.840000,0.360000,0,0,0,2581.550000,140.330000,401.030000,17.190000,3140.100000,216.980000,200.770000,22.180000,439.930000
20210524,2470.300000,104.650000,91.120000,0.360000,0,0,0,2666.430000,141.180000,411.440000,19.070000,3238.120000,,,,
20210525,2433.270000,104.520000,96.990000,0.360000,0,0,0,2635.140000,131.510000,388.840000,18.280000,3173.770000,310.770000,191.230000,23.210000,525.210000
20210526,2344.860000,106.930000,99.450000,0.360000,0,0,0,2551.600000,115.850000,362.920000,20.630000,3051,412.917000,184.240000,21.740000,618.897000
20210527,2332.410000,105.060000,100.410000,0.360000,0,0,0,2538.240000,115.990000,412.700000,45.020000,3111.950000,413.200000,186.330000,30.980000,630.510000
20210528,2402.030000,107.460000,103.820000,0.360000,0,0,0,2613.670000,120.350000,475.140000,47.460000,3256.620000,,,,
20210529,2509.540000,110.240000,109.550000,0.360000,0,0,0,2729.690000,125.970000,493.160000,43.260000,3392.080000,292.440000,198.740000,24.980000,516.160000
20210530,2435.510000,101.250000,100.920000,0.360000,0,0,0,2638.040000,132.360000,484.340000,38.910000,3293.650000,302.150000,196.460000,25.390000,524
20210531,2517.700000,113.540000,103.390000,0.360000,0,0,0,2734.990000,139.090000,494.910000,33.660000,3402.650000,333.790000,206.170000,24.590000,564.550000
20210601,2381.290000,109.670000,108.130000,0.360000,0,0,0,2599.450000,134.970000,468.420000,29.320000,3232.160000,303.430000,194.050000,25.310000,522.790000
20210602,2548.590000,118.950000,120.750000,0.360000,0,0,0,2788.650000,128.870000,458.780000,29.790000,3406.090000,190.700000,195.120000,22.820000,408.640000
20210603,2656.020000,120.760000,117.680000,0.360000,0,0,0,2894.820000,126.960000,451.780000,25.580000,3499.140000,132.606000,169.620000,22.920000,325.146000
20210604,2739.810000,118.150000,124.290000,0.360000,0,0,0,2982.610000,127.280000,450.590000,21.340000,3581.820000,102.520000,171.770000,22.310000,296.600000
20210605,2670.300000,110.510000,121.920000,0.360000,0,0,0,2903.090000,132.010000,433.400000,22.490000,3490.990000,112.780000,172.800000,22.930000,308.510000
20210606,2601.310000,108.490000,118.580000,0.360000,0,0,0,2828.740000,132.390000,434.210000,27.010000,3422.350000,116.390000,183.110000,26.230000,325.730000
20210607,2652.590000,113.370000,119.950000,0.360000,0,0,0,2886.270000,131.780000,467.300000,36.040000,3521.390000,235.640000,201.640000,26.750000,464.030000
20210608,2661.490000,103.370000,121.800000,0.360000,0,0,0,2887.020000,130.780000,482.990000,37.670000,3538.460000,327.990000,202.020000,27.860000,557.870000
20210609,2602.160000,107.920000,122.620000,0.360000,0,0,0,2833.060000,132.640000,517.030000,31.300000,3514.030000,411.740000,177.470000,26.480000,615.690000
20210610,2556.150000,105.880000,125.070000,0.360000,0,0,0,2787.460000,138.560000,515.520000,31.980000,3473.520000,439.290000,181.370000,28.180000,648.840000
20210611,2421.840000,97.330000,119.250000,0.360000,0,0,0,2638.780000,137.330000,538.440000,31.130000,3345.680000,461.150000,180.640000,28.150000,669.940000
20210612,2383.470000,100.390000,116.530000,0.360000,0,0,0,2600.750000,138.320000,532.750000,42.610000,3314.430000,396.440000,131.180000,29.760000,557.380000
20210613,2229.130000,95.510000,109.940000,0.360000,0,0,0,2434.940000,139.710000,541.130000,48.590000,3164.370000,421.880000,165.550000,30.590000,618.020000
20210614,2415.180000,107.980000,119.240000,0.360000,0,0,0,2642.760000,136.500000,570.290000,48.190000,3397.740000,404.600000,157.830000,28.230000,590.660000
20210615,2400.040000,108.600000,119.010000,0.360000,0,0,0,2628.010000,139.390000,558.540000,44.420000,3370.360000,438.310000,169.380000,28.960000,636.650000
20210616,2431.920000,112.840000,111.030000,0.360000,0,0,0,2656.150000,135.200000,566.280000,46.570000,3404.200000,365.340000,173.620000,30.300000,569.260000
20210617,2499.490000,113.760000,107.400000,0.360000,0,0,0,2721.010000,132.270000,567.630000,44.500000,3465.410000,347.970000,147.910000,29.110000,524.990000
20210618,2517.220000,120.050000,109.420000,0.360000,0,0,0,2747.050000,128.980000,550.660000,44.900000,3471.590000,317.500000,155.850000,31.180000,504.530000
20210619,2433.850000,111.510000,108.070000,0.360000,0,0,0,2653.790000,118.560000,531.020000,46.890000,3350.260000,337.436000,162.090000,29.950000,529.476000
20210620,2293.610000,97.980000,105.680000,0.360000,0,0,0,2497.630000,114.360000,521.400000,33.020000,3166.410000,381.900000,193.330000,30.520000,605.750000
20210621,2537.230000,105.410000,106.150000,0.360000,0,0,0,2749.150000,129.440000,587.860000,45.430000,3511.880000,305.280000,195.450000,31.210000,531.940000
20210622,2784.270000,96.080000,110.150000,0.360000,0,0,0,2990.860000,110.340000,613.580000,44.680000,3759.460000,303.760000,195.780000,28.250000,527.790000
20210623,2946.470000,97.830000,110.200000,0.360000,0,0,0,3154.860000,107.630000,589.850000,45.150000,3897.490000,265.610000,173.770000,31.190000,470.570000
20210624,2800.840000,102.470000,108.280000,0.360000,0,0,0,3011.950000,111.980000,557.460000,44.520000,3725.910000,361.736000,171.460000,30.830000,564.026000
20210625,2773.160000,102.660000,103.040000,0.360000,0,0,0,2979.220000,116.140000,562.490000,39.720000,3697.570000,390.640000,184.150000,29.230000,604.020000
20210626,2740.860000,103.490000,107.240000,0.360000,0,0,0,2951.950000,114.520000,568.500000,41.140000,3676.110000,377.080000,167.650000,30.270000,575
20210627,2821.970000,118.110000,112.180000,0.360000,0,0,0,3052.620000,118.190000,562.890000,43.510000,3777.210000,228.760000,138.940000,29.460000,397.160000
20210628,3022.130000,121.680000,110.840000,0.360000,0,0,0,3255.010000,115.810000,590.150000,36.830000,3997.800000,160.690000,172.900000,30.550000,364.140000
20210629,3128.740000,125.670000,123.460000,0.360000,0,0,0,3378.230000,115.090000,607.620000,35.090000,4136.030000,151.310000,201.590000,30.400000,383.300000
20210630,3075.540000,125.180000,131.360000,0.360000,0,0,0,3332.440000,117.480000,599.100000,46.330000,4095.350000,298.390000,203.240000,28.090000,529.720000
20210701,2990.550000,124.690000,129.210000,0.360000,0,0,0,3244.810000,119.380000,608.600000,48.440000,4021.230000,361.270000,167.780000,28.210000,557.260000
20210702,2896.020000,109.690000,129.110000,0.360000,0,0,0,3135.180000,118.830000,606.160000,47.480000,3907.650000,402.120000,166.920000,27.540000,596.580000
20210703,2907.390000,108.240000,115.880000,0.360000,0,0,0,3131.870000,119.340000,610.350000,47.130000,3908.690000,306.070000,188.310000,27.330000,521.710000
20210704,2999.570000,110.970000,113.860000,0.360000,0,0,0,3224.760000,116.240000,592.910000,46.930000,3980.840000,218.830000,183.860000,28.350000,431.040000
20210705,3180.520000,110.380000,124.600000,0.360000,0,0,0,3415.860000,116.880000,621.730000,47.690000,4202.160000,161.280000,178.890000,29.220000,369.390000
20210706,3309.110000,111.280000,134.290000,0.360000,0,0,0,3555.040000,113.230000,636.060000,45.620000,4349.950000,139.860000,191.480000,28.620000,359.960000
20210707,3284.750000,116.380000,134.780000,0.360000,0,0,0,3536.270000,116.330000,624.890000,43.870000,4321.360000,209.440000,190.560000,28.860000,428.860000
20210708,3157.540000,110.930000,124.580000,0.360000,0,0,0,3393.410000,118.090000,581.850000,48.540000,4141.890000,269.450000,167.690000,28.050000,465.190000
20210709,3129.980000,102.550000,117.200000,0.360000,0,0,0,3350.090000,119.750000,641.280000,48.190000,4159.310000,241.470000,160.760000,32.230000,434.460000
20210710,3118.550000,110.350000,115.870000,0.360000,0,0,0,3345.130000,120.150000,565.680000,48.780000,4079.740000,251.390000,160.810000,29.290000,441.490000
20210711,2936.110000,107.980000,112.470000,0.360000,0,0,0,3156.920000,120.100000,540.480000,47.980000,3865.480000,253.020000,118.650000,29.240000,400.910000
20210712,2877.810000,111.870000,109.380000,0.360000,0,0,0,3099.420000,115.790000,549.810000,48.370000,3813.390000,274.320000,141.230000,28.920000,444.470000
20210713,2849.160000,115.390000,104.920000,0.360000,0,0,0,3069.830000,109.770000,544.980000,47.800000,3772.380000,292.014000,145.090000,31.400000,468.504000
20210714,2807.310000,110.710000,107.640000,0.360000,0,0,0,3026.020000,109.630000,578.440000,48.170000,3762.260000,245.820000,146.950000,35.040000,427.810000
20210715,2844.870000,107.300000,104.250000,0.360000,0,0,0,3056.780000,109.610000,601.060000,48.280000,3815.730000,211.830000,155.520000,34.840000,402.190000
20210716,2998.150000,111.590000,109.280000,0.360000,0,0,0,3219.380000,114.480000,616.900000,47.660000,3998.420000,182.490000,168.630000,37.410000,388.530000
20210717,3022.380000,114.190000,114.420000,0.360000,0,0,0,3251.350000,112.970000,612.580000,47.780000,4024.680000,191.320000,166.710000,38.570000,396.600000
20210718,2702.210000,104.250000,101.640000,0.360000,0,0,0,2908.460000,114.350000,581.210000,48.570000,3652.590000,334.670000,131.370000,36.180000,502.220000
20210719,2475.070000,93.660000,94.070000,0.360000,0,0,0,2663.160000,113.870000,580.710000,39,3396.740000,451.290000,165.260000,34.820000,651.370000
20210720,2378.970000,100.840000,93.540000,0.360000,0,0,0,2573.710000,112.420000,616.400000,21.390000,3323.920000,495.436000,143.960000,35.920000,675.316000
20210721,2344.780000,97.510000,89.420000,0.360000,0,0,0,2532.070000,112.720000,603.030000,20.940000,3268.760000,503.350000,118.790000,37.280000,659.420000
20210722,2390.930000,108.010000,99.980000,0.360000,0,0,0,2599.280000,113.010000,630.450000,21.610000,3364.350000,453.030000,118.550000,39.080000,610.660000
